,children,dob_years,education_id,family_status_id,gender,income_type,debt,total_income,purpose,years_employed,lemmas_purpose
10585,0,65.0,1,2,F,пенсионер,0,145017.94,покупка недвижимости,41.66,"['покупка', ' ', 'недвижимость', '\n']"
10586,0,43.0,0,0,M,сотрудник,0,241015.86,высшее образование,4.92,"['высокий', ' ', 'образование', '\n']"
10587,0,45.0,1,0,F,госслужащий,0,82362.984,жилье,25.89,"['жилье', '\n']"
10588,0,43.0,0,1,M,сотрудник,0,129941.914,покупка недвижимости,1.304,"['покупка', ' ', 'недвижимость', '\n']"
10589,0,48.0,1,0,M,сотрудник,0,108066.67,строительство недвижимости,6.754,"['строительство', ' ', 'недвижимость', '\n']"
10590,0,60.0,1,2,F,пенсионер,1,140683.36,покупка жилья для сдачи,44.9,"['покупка', ' ', 'жилье', ' ', 'для', ' ', 'сдача', '\n']"
10591,1,38.0,1,0,M,сотрудник,0,223611.64,операции со своей недвижимостью,3.648,"['операция', ' ', 'со', ' ', 'свой', ' ', 'недвижимость', '\n']"
10592,0,29.0,2,3,F,сотрудник,1,145017.94,получение дополнительного образования,4.465,"['получение', ' ', 'дополнительный', ' ', 'образование', '\n']"
10593,1,28.0,1,0,F,компаньон,0,79653.51,покупка недвижимости,1.033,"['покупка', ' ', 'недвижимость', '\n']"
10594,0,29.0,2,0,F,госслужащий,0,97000.02,сделка с автомобилем,6.87,"['сделка', ' ', 'с', ' ', 'автомобиль', '\n']"
10595,1,43.5,1,0,M,сотрудник,0,158458.73,жилье,2.488,"['жилье', '\n']"
10596,0,29.0,0,0,M,сотрудник,0,408179.97,покупка жилья,4.566,"['покупка', ' ', 'жилье', '\n']"
10597,0,25.0,0,0,M,сотрудник,0,104323.37,покупка жилья для семьи,1.802,"['покупка', ' ', 'жилье', ' ', 'для', ' ', 'семья', '\n']"
10598,1,32.0,1,0,F,сотрудник,0,255624.86,приобретение автомобиля,3.775,"['приобретение', ' ', 'автомобиль', '\n']"
10599,0,62.0,1,1,F,пенсионер,0,56821.83,свой автомобиль,37.94,"['свой', ' ', 'автомобиль', '\n']"
10600,0,49.0,1,0,M,сотрудник,0,145017.94,покупка жилья для семьи,4.465,"['покупка', ' ', 'жилье', ' ', 'для', ' ', 'семья', '\n']"
10601,0,52.0,1,0,M,пенсионер,0,145017.94,автомобиль,41.66,"['автомобиль', '\n']"
10602,2,54.0,1,0,M,сотрудник,0,148060.8,покупка своего жилья,1.496,"['покупка', ' ', 'свой', ' ', 'жилье', '\n']"
10603,1,45.0,1,3,F,сотрудник,0,177892.17,строительство жилой недвижимости,5.355,"['строительство', ' ', 'жилой', ' ', 'недвижимость', '\n']"
10604,0,55.0,1,0,M,пенсионер,0,145017.94,автомобили,41.66,"['автомобиль', '\n']"
10605,0,39.0,1,0,F,сотрудник,0,120705.62,операции с недвижимостью,11.125,"['операция', ' ', 'с', ' ', 'недвижимость', '\n']"
10606,0,30.0,1,4,M,сотрудник,0,122949.586,операции с недвижимостью,3.412,"['операция', ' ', 'с', ' ', 'недвижимость', '\n']"
10607,0,35.0,0,0,F,компаньон,1,518657.72,на покупку своего автомобиля,4.676,"['на', ' ', 'покупка', ' ', 'свой', ' ', 'автомобиль', '\n']"
10608,1,33.0,0,4,M,компаньон,0,226931.81,сделка с автомобилем,5.04,"['сделка', ' ', 'с', ' ', 'автомобиль', '\n']"
10609,1,34.0,1,4,F,сотрудник,0,115499.68,на покупку своего автомобиля,6.527,"['на', ' ', 'покупка', ' ', 'свой', ' ', 'автомобиль', '\n']"
10610,0,21.0,1,4,F,сотрудник,0,81053.77,профильное образование,2.074,"['профильный', ' ', 'образование', '\n']"
10611,0,52.0,0,0,M,сотрудник,0,141083.45,покупка своего жилья,0.5303,"['покупка', ' ', 'свой', ' ', 'жилье', '\n']"
10612,1,52.0,1,0,F,пенсионер,0,87419.05,покупка своего жилья,39.75,"['покупка', ' ', 'свой', ' ', 'жилье', '\n']"
10613,0,30.0,0,4,M,компаньон,0,997014.3,жилье,4.176,"['жилье', '\n']"
10614,0,48.0,1,4,F,сотрудник,0,319475.38,приобретение автомобиля,11.52,"['приобретение', ' ', 'автомобиль', '\n']"
10615,0,46.0,1,1,F,сотрудник,0,98553.195,строительство жилой недвижимости,5.04,"['строительство', ' ', 'жилой', ' ', 'недвижимость', '\n']"
10616,0,55.0,1,2,F,госслужащий,0,113541.42,получение дополнительного образования,0.6123,"['получение', ' ', 'дополнительный', ' ', 'образование', '\n']"
10617,0,47.0,1,0,F,сотрудник,0,51185.06,сделка с подержанным автомобилем,0.603,"['сделка', ' ', 'с', ' ', 'подержанный', ' ', 'автомобиль', '\n']"
10618,0,67.0,1,0,F,пенсионер,0,148201.67,строительство жилой недвижимости,41.16,"['строительство', ' ', 'жилой', ' ', 'недвижимость', '\n']"
10619,0,21.0,0,1,M,сотрудник,0,145017.94,сыграть свадьбу,4.465,"['сыграть', ' ', 'свадьба', '\n']"
10620,0,64.0,1,1,F,пенсионер,0,135974.06,сыграть свадьбу,43.78,"['сыграть', ' ', 'свадьба', '\n']"
10621,1,28.0,0,1,M,компаньон,0,103881.23,автомобили,2.0,"['автомобиль', '\n']"
10622,0,67.0,1,0,F,пенсионер,0,27776.117,заняться образованием,44.03,"['заниматься', ' ', 'образование', '\n']"
10623,0,45.0,1,0,F,сотрудник,0,128127.84,покупка жилья,7.367,"['покупка', ' ', 'жилье', '\n']"
10624,2,26.0,0,0,F,сотрудник,0,145017.94,покупка жилья,4.465,"['покупка', ' ', 'жилье', '\n']"
10625,1,24.0,1,0,M,сотрудник,0,145220.86,ремонт жилью,2.434,"['ремонт', ' ', 'жилье', '\n']"
10626,0,71.0,1,2,F,пенсионер,0,43508.984,профильное образование,38.88,"['профильный', ' ', 'образование', '\n']"
10627,2,32.0,0,0,F,компаньон,0,249431.02,покупка жилья для сдачи,5.37,"['покупка', ' ', 'жилье', ' ', 'для', ' ', 'сдача', '\n']"
10628,0,60.0,1,1,M,сотрудник,1,33941.766,операции с недвижимостью,3.29,"['операция', ' ', 'с', ' ', 'недвижимость', '\n']"
10629,1,31.0,1,0,F,компаньон,0,130737.42,образование,2.875,"['образование', '\n']"
10630,2,43.0,1,0,F,сотрудник,1,117978.28,заняться высшим образованием,0.504,"['заниматься', ' ', 'высокий', ' ', 'образование', '\n']"
10631,2,48.0,1,0,M,госслужащий,0,215450.23,покупка своего жилья,19.8,"['покупка', ' ', 'свой', ' ', 'жилье', '\n']"
10632,0,46.0,1,2,F,сотрудник,0,138617.16,образование,1.935,"['образование', '\n']"
10633,0,54.0,1,0,F,сотрудник,0,69098.04,покупка своего жилья,0.9717,"['покупка', ' ', 'свой', ' ', 'жилье', '\n']"
10634,0,48.0,1,0,F,сотрудник,0,278899.06,покупка жилья для семьи,7.05,"['покупка', ' ', 'жилье', ' ', 'для', ' ', 'семья', '\n']"
10635,0,60.0,1,1,F,пенсионер,0,174162.97,свадьба,38.0,"['свадьба', '\n']"
10636,0,27.0,0,4,F,компаньон,0,55584.49,недвижимость,2.6,"['недвижимость', '\n']"
10637,0,40.0,1,0,F,госслужащий,0,215838.9,операции с недвижимостью,5.043,"['операция', ' ', 'с', ' ', 'недвижимость', '\n']"
10638,0,33.0,0,1,F,сотрудник,0,196783.39,на проведение свадьбы,2.42,"['на', ' ', 'проведение', ' ', 'свадьба', '\n']"
10639,1,47.0,0,0,F,компаньон,0,147878.52,высшее образование,6.88,"['высокий', ' ', 'образование', '\n']"
10640,1,51.0,0,0,F,сотрудник,0,348201.38,покупка своего жилья,0.652,"['покупка', ' ', 'свой', ' ', 'жилье', '\n']"
10641,0,48.0,1,0,F,сотрудник,0,238303.83,строительство жилой недвижимости,7.8,"['строительство', ' ', 'жилой', ' ', 'недвижимость', '\n']"
10642,0,33.0,1,0,M,госслужащий,0,145017.94,на покупку подержанного автомобиля,4.465,"['на', ' ', 'покупка', ' ', 'подержать', ' ', 'автомобиль', '\n']"
10643,3,33.0,1,1,F,сотрудник,0,145017.94,свадьба,4.465,"['свадьба', '\n']"
10644,0,22.0,2,4,M,госслужащий,0,114050.81,покупка жилой недвижимости,1.479,"['покупка', ' ', 'жилой', ' ', 'недвижимость', '\n']"
10645,0,48.0,1,3,F,сотрудник,0,63299.65,покупка жилья для семьи,1.65,"['покупка', ' ', 'жилье', ' ', 'для', ' ', 'семья', '\n']"
10646,1,26.0,1,0,M,компаньон,0,257737.08,ремонт жилью,7.24,"['ремонт', ' ', 'жилье', '\n']"
10647,1,38.0,1,1,F,компаньон,0,137382.61,свадьба,4.465,"['свадьба', '\n']"
10648,1,26.0,0,0,F,сотрудник,0,172944.19,получение образования,9.22,"['получение', ' ', 'образование', '\n']"
10649,0,51.0,1,0,F,сотрудник,0,111872.164,операции с недвижимостью,1.871,"['операция', ' ', 'с', ' ', 'недвижимость', '\n']"
10650,0,50.0,1,0,M,сотрудник,1,50808.816,операции с коммерческой недвижимостью,4.332,"['операция', ' ', 'с', ' ', 'коммерческий', ' ', 'недвижимость', '\n']"
10651,0,50.0,0,0,F,сотрудник,0,159645.44,покупка жилья для семьи,19.86,"['покупка', ' ', 'жилье', ' ', 'для', ' ', 'семья', '\n']"
10652,0,51.0,1,2,F,пенсионер,0,145017.94,операции со своей недвижимостью,41.66,"['операция', ' ', 'со', ' ', 'свой', ' ', 'недвижимость', '\n']"
10653,1,33.0,1,3,M,компаньон,0,145017.94,покупка жилья для семьи,4.465,"['покупка', ' ', 'жилье', ' ', 'для', ' ', 'семья', '\n']"
10654,0,58.0,1,4,F,пенсионер,0,98678.57,покупка жилья для сдачи,42.53,"['покупка', ' ', 'жилье', ' ', 'для', ' ', 'сдача', '\n']"
